study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	base_count	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_galaxy	sample_alias	sample_title
PRJEB4352	SAMEA2623228	ERS493557	ERX947948	ERR868346	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	177384065	34236476423	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BGLIOSF_6_C0RBPACXX.IND5	run_AHX_BGLIOSF_6_C0RBPACXX.IND5	15440122330;15371414031	e411f6cf3b3dbc796ef5f724ba02986b;fc1a58ae3a3736df16fa9f1d8c1b0825	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868346/ERR868346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868346/ERR868346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BGLIOSF_6_1_C0RBPACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BGLIOSF_6_2_C0RBPACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BGLIOSF_6_1_C0RBPACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BGLIOSF_6_2_C0RBPACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868346	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868346		TARA_N000002191	TARA_20111023T2122Z_135_EVENT_PUMP_P_D_(30 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002191
PRJEB4352	SAMEA2622957	ERS493132	ERX948062	ERR868347	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	193358567	37793386889	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BSRIOSF_8_D1P84ACXX.IND17	run_AHX_BSRIOSF_8_D1P84ACXX.IND17	16694155121;16784132624	e391733680388141d1850d6a389b7d18;fef2cae9c85a93eb703458359491b49f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868347/ERR868347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868347/ERR868347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BSRIOSF_8_1_D1P84ACXX.IND17_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BSRIOSF_8_2_D1P84ACXX.IND17_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BSRIOSF_8_1_D1P84ACXX.IND17_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BSRIOSF_8_2_D1P84ACXX.IND17_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868347	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868347		TARA_N000002310	TARA_20110910T1757Z_129_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002310
PRJEB4352	SAMEA2619850	ERS488609	ERX948114	ERR868348	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	195018314	39393699428	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AFHIOSF_7_D0J3VACXX.IND6	run_AHX_AFHIOSF_7_D0J3VACXX.IND6	18250202815;18269351119	5ba51e1d9791009a074da1f86bfa6a74;4e5ec995265c2837c1a43c7234e89724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868348/ERR868348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868348/ERR868348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AFHIOSF_7_1_D0J3VACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AFHIOSF_7_2_D0J3VACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AFHIOSF_7_1_D0J3VACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AFHIOSF_7_2_D0J3VACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868348	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868348		TARA_A100001145	TARA_20100111T1417Z_032_EVENT_PUMP_P_D_(80 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_A100001145
PRJEB4352	SAMEA2623581	ERS494107	ERX947968	ERR868349	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	224612180	43856713053	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CBEIOSF_4_C1JGMACXX.IND18	run_AHX_CBEIOSF_4_C1JGMACXX.IND18	19146318365;19276553297	19127861de2e852830a236da43ef74e9;ff3ed974334c60222900f7c04a194826	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868349/ERR868349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868349/ERR868349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CBEIOSF_4_1_C1JGMACXX.IND18_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CBEIOSF_4_2_C1JGMACXX.IND18_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CBEIOSF_4_1_C1JGMACXX.IND18_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CBEIOSF_4_2_C1JGMACXX.IND18_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868349	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868349		TARA_N000003149	TARA_20120117T1507Z_143_Combined-EVENTS_CAST_MB_M_(300 m)_PROT_NUC-RNA(100L)_W0.8-3_TARA_N000003149
PRJEB4352	SAMEA2620745	ERS489857	ERX948034	ERR868350	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	177411411	34109116340	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BNMIOSF_5_C0V00ACXX.IND9	run_AHX_BNMIOSF_5_C0V00ACXX.IND9	14616446799;14652225897	83bb092a96e5a9142b13c0ef61bc2ac1;54e5debf9cc67ea774162e16f188b1be	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868350/ERR868350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868350/ERR868350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BNMIOSF_5_1_C0V00ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BNMIOSF_5_2_C0V00ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BNMIOSF_5_1_C0V00ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BNMIOSF_5_2_C0V00ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868350	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868350		TARA_N000000419	TARA_20100629T1500Z_058_EVENT_PUMP_P_D_(66 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000419
PRJEB4352	SAMEA2623685	ERS494248	ERX947979	ERR868351	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	184299211	35809470333	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CDDIOSF_3_D1PATACXX.IND19	run_AHX_CDDIOSF_3_D1PATACXX.IND19	15575931104;15580854864	0ef107ef00bfb8897dd8284ffd3be179;5b40f15580322156dab326f1e445e3b5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868351/ERR868351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868351/ERR868351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CDDIOSF_3_1_D1PATACXX.IND19_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CDDIOSF_3_2_D1PATACXX.IND19_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CDDIOSF_3_1_D1PATACXX.IND19_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CDDIOSF_3_2_D1PATACXX.IND19_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868351	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868351		TARA_N000003253	TARA_20120215T1254Z_146_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000003253
PRJEB4352	SAMEA2622826	ERS492897	ERX948064	ERR868352	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	61258985	11974993990	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BBRIOSF_8_C0BV0ACXX.IND10	run_AHX_BBRIOSF_8_C0BV0ACXX.IND10	5301765663;5309585502	a5256d7b13e340e2653da32b9888cc8f;8d8eb640cefe3d115691e733129a7502	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868352/ERR868352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868352/ERR868352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBRIOSF_8_1_C0BV0ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBRIOSF_8_2_C0BV0ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBRIOSF_8_1_C0BV0ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBRIOSF_8_2_C0BV0ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868352	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868352		TARA_N000002019	TARA_20110808T1733Z_125_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002019
PRJEB4352	SAMEA2620043	ERS488857	ERX948028	ERR868353	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	160694140	31367955105	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ARNIOSF_1_C05T4ACXX.IND2	run_AHX_ARNIOSF_1_C05T4ACXX.IND2	13880687290;13925217522	93460521d1cf2538a20a61ba254b3026;5c8b9a074596a2b03a14636a493fe33d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868353/ERR868353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868353/ERR868353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ARNIOSF_1_1_C05T4ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ARNIOSF_1_2_C05T4ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ARNIOSF_1_1_C05T4ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ARNIOSF_1_2_C05T4ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868353	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868353		TARA_N000000031	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MB_M_(340 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000000031
PRJEB4352	SAMEA2623817	ERS494454	ERX948040	ERR868354	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	206513982	40612405036	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CFPIOSF_3_C1JGAACXX.IND12	run_AHX_CFPIOSF_3_C1JGAACXX.IND12	17120061159;16964682332	b122645375dd93a54c3f36e7f1280716;3ec753607099c73ea387acdaf896554b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868354/ERR868354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868354/ERR868354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CFPIOSF_3_1_C1JGAACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CFPIOSF_3_2_C1JGAACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CFPIOSF_3_1_C1JGAACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_CFPIOSF_3_2_C1JGAACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868354	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868354		TARA_N000002697	TARA_20120305T0925Z_150_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002697
PRJEB4352	SAMEA2620418	ERS489329	ERX948048	ERR868355	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	181813582	35711636021	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AVRIOSF_5_D0U5MACXX.IND6	run_AHX_AVRIOSF_5_D0U5MACXX.IND6	14672185748;14823668131	0cfcff036d5669be5296160a734468bb;cf9c84c4e18d8fa705c97db5ad313b30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868355/ERR868355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868355/ERR868355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AVRIOSF_5_1_D0U5MACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AVRIOSF_5_2_D0U5MACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AVRIOSF_5_1_D0U5MACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AVRIOSF_5_2_D0U5MACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868355	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868355		TARA_N000000113	TARA_20100419T0756Z_048_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-20_TARA_N000000113
PRJEB4352	SAMEA2619777	ERS488497	ERX948024	ERR868356	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	185404639	35839742822	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AENIOSF_2_C0KEEACXX.IND10	run_AHX_AENIOSF_2_C0KEEACXX.IND10	16129496584;16349580116	b5f1ae925e7e3575612eeec929fcf545;4235785ff41218e579403a036ca2e405	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868356/ERR868356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868356/ERR868356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AENIOSF_2_1_C0KEEACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AENIOSF_2_2_C0KEEACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AENIOSF_2_1_C0KEEACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_AENIOSF_2_2_C0KEEACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868356	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868356		TARA_A100000393	TARA_20091123T0912Z_025_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_A100000393
PRJEB4352	SAMEA2622184	ERS491949	ERX947991	ERR868357	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	166013210	33534668420	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ANQIOSF_8_C070GACXX.IND10	run_AHX_ANQIOSF_8_C070GACXX.IND10	14412345773;14389257266	d5bbaa5ebb3ff5500f36cf3e51f8dedd;ff56ebce424935f6f15bae4236896b50	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868357/ERR868357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868357/ERR868357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ANQIOSF_8_1_C070GACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ANQIOSF_8_2_C070GACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ANQIOSF_8_1_C070GACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_ANQIOSF_8_2_C070GACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868357	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868357		TARA_N000001650	TARA_20110421T2007Z_102_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001650
PRJEB4352	SAMEA2621823	ERS491474	ERX948005	ERR868358	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	235156405	45469092332	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BLEIOSF_5_C0URPACXX.IND5	run_AHX_BLEIOSF_5_C0URPACXX.IND5	21448688077;21537753320	317270a83203c3a6afd177d64f01fbb5;cdfaf69521cbdc84bf9a2a44e4f5c31f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868358/ERR868358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868358/ERR868358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BLEIOSF_5_1_C0URPACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BLEIOSF_5_2_C0URPACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BLEIOSF_5_1_C0URPACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BLEIOSF_5_2_C0URPACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868358	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868358		TARA_N000001111	TARA_20110312T1937Z_093_Combined-EVENTS_CAST_MB_D_(35 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001111
PRJEB4352	SAMEA2622846	ERS492935	ERX948022	ERR868359	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	123780953	24385053299	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BCAIOSF_5_C0BUCACXX.IND3	run_AHX_BCAIOSF_5_C0BUCACXX.IND3	9936644026;10324409536	538cfd112a937d8e65cfe30a54021b6f;448d6f80359316c81a7e42f7700e35f7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868359/ERR868359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868359/ERR868359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BCAIOSF_5_1_C0BUCACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BCAIOSF_5_2_C0BUCACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BCAIOSF_5_1_C0BUCACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BCAIOSF_5_2_C0BUCACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868359	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868359		TARA_N000002081	TARA_20110809T1708Z_125_Combined-EVENTS_CAST_MB_X_(140 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002081
PRJEB4352	SAMEA2622744	ERS492789	ERX948004	ERR868360	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	145230968	28512546554	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BBBIOSF_1_C0C2AACXX.IND4	run_AHX_BBBIOSF_1_C0C2AACXX.IND4	12665857231;12324732367	4beef78b249f3c5c9d0a109433a14e8d;1bfd02746ff5a9b002a7ba452a847913	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868360/ERR868360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868360/ERR868360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBBIOSF_1_1_C0C2AACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBBIOSF_1_2_C0C2AACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBBIOSF_1_1_C0C2AACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BBBIOSF_1_2_C0C2AACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868360	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868360		TARA_N000002000	TARA_20110801T1755Z_123_Combined-EVENTS_CAST_MB_X_(150 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002000
PRJEB4352	SAMEA2621609	ERS491187	ERX948019	ERR868361	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	221403351	43405246410	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BPTIOSF_4_C3YNEACXX.IND6	run_AHX_BPTIOSF_4_C3YNEACXX.IND6	20047857319;20309109255	24c013d9c97935638b7b37ddedc49ca7;1b58813555f940138568657425afa0ea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868361/ERR868361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868361/ERR868361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BPTIOSF_4_1_C3YNEACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BPTIOSF_4_2_C3YNEACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BPTIOSF_4_1_C3YNEACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_BPTIOSF_4_2_C3YNEACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868361	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868361		TARA_N000001071	TARA_20110109T1925Z_086_EVENT_PUMP_P_D_(35 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001071
PRJEB4352	SAMEA2622206	ERS491989	ERX948109	ERR868362	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	163099167	32946031734	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_APFIOSF_5_D0C38ACXX.IND8	run_AHX_APFIOSF_5_D0C38ACXX.IND8	14235440062;14408877390	acd2ad4fa7be342642c42e3b5d7af91c;69266019cdf55227b37a3ab54f12da65	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868362/ERR868362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868362/ERR868362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_APFIOSF_5_1_D0C38ACXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_APFIOSF_5_2_D0C38ACXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_APFIOSF_5_1_D0C38ACXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434944/fastq/AHX_APFIOSF_5_2_D0C38ACXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868362	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868362		TARA_N000001684	TARA_20110422T1210Z_102_Combined-EVENTS_CAST_MB_M_(480 m)_PROT_NUC-DNA(100L)_W0.8-3_TARA_N000001684
